# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 200 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   06     045     158.0
   07     046     159.2
   08     047     163.9
   09     048     170.8
   10     049     174.9
   11     050     171.2
   12     051     160.9
# Nombre de la central
'ATA-TG2B+0.5TV2C_GNL_E'
# Numero de etapas
    44
# Mes   Etapa    CosVar
   05     008     068.7
   05     009     068.7
   05     010     068.7
   05     011     068.7
   06     012     068.5
   06     013     068.5
   06     014     068.5
   06     015     068.5
   07     016     069.4
   07     017     069.4
   07     018     069.4
   07     019     069.4
   08     020     072.7
   08     021     072.7
   08     022     072.7
   08     023     072.7
   09     024     077.1
   10     025     079.8
   11     026     078.0
   12     027     073.8
   01     028     071.2
   02     029     071.5
   03     030     073.3
   04     031     075.3
   05     032     075.5
   06     033     075.0
   07     034     075.9
   08     035     078.9
   09     036     083.2
   10     037     086.0
   11     038     083.5
   12     039     077.7
   01     040     073.8
   02     041     074.1
   03     042     075.9
   04     043     077.9
   05     044     078.0
   06     045     077.6
   07     046     078.4
   08     047     081.5
   09     048     086.1
   10     049     088.8
   11     050     086.3
   12     051     079.5
# Nombre de la central
'CANDELARIA_1_GNL_C'
# Numero de etapas
    44
# Mes   Etapa    CosVar
   05     008     119.8
   05     009     119.8
   05     010     119.8
   05     011     119.8
   06     012     119.3
   06     013     119.3
   06     014     119.3
   06     015     119.3
   07     016     118.7
   07     017     118.7
   07     018     118.7
   07     019     118.7
   08     020     118.1
   08     021     118.1
   08     022     118.1
   08     023     118.1
   09     024     117.5
   10     025     116.9
   11     026     116.4
   12     027     116.0
   01     028     115.5
   02     029     115.1
   03     030     114.7
   04     031     114.3
   05     032     113.9
   06     033     113.5
   07     034     113.2
   08     035     112.8
   09     036     112.4
   10     037     112.0
   11     038     111.7
   12     039     111.4
   01     040     111.1
   02     041     110.8
   03     042     110.5
   04     043     110.2
   05     044     109.9
   06     045     109.6
   07     046     109.4
   08     047     109.1
   09     048     108.9
   10     049     108.6
   11     050     108.4
   12     051     108.2
# Nombre de la central
'CANDELARIA_2_GNL_C'
# Numero de etapas
    44
# Mes   Etapa    CosVar
   05     008     116.1
   05     009     116.1
   05     010     116.1
   05     011     116.1
   06     012     115.6
   06     013     115.6
   06     014     115.6
   06     015     115.6
   07     016     115.0
   07     017     115.0
   07     018     115.0
   07     019     115.0
   08     020     114.4
   08     021     114.4
   08     022     114.4
   08     023     114.4
   09     024     113.8
   10     025     113.3
   11     026     112.8
   12     027     112.4
   01     028     111.9
   02     029     111.5
   03     030     111.2
   04     031     110.8
   05     032     110.4
   06     033     110.0
   07     034     109.7
   08     035     109.3
   09     036     108.9
   10     037     108.6
   11     038     108.3
   12     039     107.9
   01     040     107.7
   02     041     107.4
   03     042     107.1
   04     043     106.8
   05     044     106.5
   06     045     106.2
   07     046     106.0
   08     047     105.7
   09     048     105.5
   10     049     105.3
   11     050     105.1
   12     051     104.9
# Nombre de la central
'CMPC_CORDILLERA_GNL_A'
# Numero de etapas
    44
# Mes   Etapa    CosVar
   05     008     116.8
   05     009     116.8
   05     010     116.8
   05     011     116.8
   06     012     116.4
   06     013     116.4
   06     014     116.4
   06     015     116.4
   07     016     115.8
   07     017     115.8
   07     018     115.8
   07     019     115.8
   08     020     115.2
   08     021     115.2
   08     022     115.2
   08     023     115.2
   09     024     114.7
   10     025     114.2
   11     026     113.8
   12     027     113.4
   01     028     113.0
   02     029     112.6
   03     030     112.2
   04     031     111.9
   05     032     111.5
   06     033     111.2
   07     034     110.8
   08     035     110.5
   09     036     110.1
   10     037     109.8
   11     038     109.5
   12     039     109.2
   01     040     109.0
   02     041     108.7
   03     042     108.4
   04     043     108.1
   05     044     107.9
   06     045     107.6
   07     046     107.4
   08     047     107.2
   09     048     107.0
   10     049     106.7
   11     050     106.5
   12     051     106.3
# Nombre de la central
'KELAR-TG1_GNL_D'
# Numero de etapas
    51
# Mes   Etapa    CosVar
   03     001     122.6
   03     002     122.6
   03     003     122.6
   04     004     122.6
   04     005     122.6
   04     006     122.6
   04     007     122.6
   05     008     106.5
   05     009     106.5
   05     010     106.5
   05     011     106.5
   06     012     106.3
   06     013     106.3
   06     014     106.3
   06     015     106.3
   07     016     107.2
   07     017     107.2
   07     018     107.2
   07     019     107.2
   08     020     111.2
   08     021     111.2
   08     022     111.2
   08     023     111.2
   09     024     116.3
   10     025     119.4
   11     026     117.3
   12     027     112.4
   01     028     109.4
   02     029     109.7
   03     030     111.9
   04     031     114.2
   05     032     114.4
   06     033     113.9
   07     034     114.9
   08     035     118.4
   09     036     123.5
   10     037     126.7
   11     038     123.8
   12     039     117.0
   01     040     112.5
   02     041     112.8
   03     042     114.9
   04     043     117.2
   05     044     117.4
   06     045     116.9
   07     046     117.8
   08     047     121.4
   09     048     126.8
   10     049     130.0
   11     050     127.1
   12     051     119.1
# Nombre de la central
'KELAR-TG1+0.5TV_GNL_D'
# Numero de etapas
    51
# Mes   Etapa    CosVar
   03     001     083.9
   03     002     083.9
   03     003     083.9
   04     004     083.9
   04     005     083.9
   04     006     083.9
   04     007     083.9
   05     008     072.9
   05     009     072.9
   05     010     072.9
   05     011     072.9
   06     012     072.7
   06     013     072.7
   06     014     072.7
   06     015     072.7
   07     016     073.4
   07     017     073.4
   07     018     073.4
   07     019     073.4
   08     020     076.1
   08     021     076.1
   08     022     076.1
   08     023     076.1
   09     024     079.6
   10     025     081.7
   11     026     080.3
   12     027     076.9
   01     028     074.9
   02     029     075.1
   03     030     076.6
   04     031     078.1
   05     032     078.3
   06     033     077.9
   07     034     078.6
   08     035     081.0
   09     036     084.5
   10     037     086.7
   11     038     084.7
   12     039     080.1
   01     040     077.0
   02     041     077.2
   03     042     078.6
   04     043     080.2
   05     044     080.3
   06     045     080.0
   07     046     080.6
   08     047     083.1
   09     048     086.8
   10     049     088.9
   11     050     086.9
   12     051     081.5
# Nombre de la central
'KELAR-TG1+TG2+TV_GNL_D'
# Numero de etapas
    51
# Mes   Etapa    CosVar
   03     001     082.3
   03     002     082.3
   03     003     082.3
   04     004     082.3
   04     005     082.3
   04     006     082.3
   04     007     082.3
   05     008     071.3
   05     009     071.3
   05     010     071.3
   05     011     071.3
   06     012     071.1
   06     013     071.1
   06     014     071.1
   06     015     071.1
   07     016     071.8
   07     017     071.8
   07     018     071.8
   07     019     071.8
   08     020     074.5
   08     021     074.5
   08     022     074.5
   08     023     074.5
   09     024     077.9
   10     025     080.1
   11     026     078.7
   12     027     075.3
   01     028     073.3
   02     029     073.5
   03     030     074.9
   04     031     076.5
   05     032     076.7
   06     033     076.3
   07     034     077.0
   08     035     079.4
   09     036     082.9
   10     037     085.1
   11     038     083.1
   12     039     078.5
   01     040     075.4
   02     041     075.6
   03     042     077.0
   04     043     078.6
   05     044     078.7
   06     045     078.4
   07     046     079.0
   08     047     081.5
   09     048     085.1
   10     049     087.3
   11     050     085.3
   12     051     079.9
# Nombre de la central
'KELAR-TG2_GNL_D'
# Numero de etapas
    51
# Mes   Etapa    CosVar
   03     001     122.9
   03     002     122.9
   03     003     122.9
   04     004     122.9
   04     005     122.9
   04     006     122.9
   04     007     122.9
   05     008     106.8
   05     009     106.8
   05     010     106.8
   05     011     106.8
   06     012     106.5
   06     013     106.5
   06     014     106.5
   06     015     106.5
   07     016     107.5
   07     017     107.5
   07     018     107.5
   07     019     107.5
   08     020     111.5
   08     021     111.5
   08     022     111.5
   08     023     111.5
   09     024     116.6
   10     025     119.8
   11     026     117.6
   12     027     112.7
   01     028     109.7
   02     029     110.0
   03     030     112.2
   04     031     114.5
   05     032     114.7
   06     033     114.2
   07     034     115.2
   08     035     118.7
   09     036     123.8
   10     037     127.0
   11     038     124.1
   12     039     117.3
   01     040     112.8
   02     041     113.1
   03     042     115.2
   04     043     117.5
   05     044     117.7
   06     045     117.2
   07     046     118.1
   08     047     121.7
   09     048     127.1
   10     049     130.3
   11     050     127.4
   12     051     119.4
# Nombre de la central
'KELAR-TG2+0.5TV_GNL_D'
# Numero de etapas
    51
# Mes   Etapa    CosVar
   03     001     084.1
   03     002     084.1
   03     003     084.1
   04     004     084.1
   04     005     084.1
   04     006     084.1
   04     007     084.1
   05     008     073.1
   05     009     073.1
   05     010     073.1
