name,g_energy,p_energy,de,g_peak,p_peak,dp,g_loss_ana,g_loss_rep,rev
Almendros220->Almendros110,26975.12445831299,30449.057444651648,-3473.9329863386592,256.6244201660156,282.438556958643,-25.81413679262738,123.56854401074219,122.05673098564148,0
AMelipill220->LoAguirre220,-6168.755823135376,13674.552203579638,-19843.308026715014,138.5598602294922,138.506719071851,0.05314115764119265,115.11545582177352,109.30347375274869,1
Ancoa220->Itahue154,18804.27874660492,25866.383589160298,-7062.104842555378,240.0,229.889117133218,10.110882866781992,235.36633334558377,233.61978293582797,0
Ancoa500->AJahuel500,36962.08088994026,74536.91228151174,-37574.83139157148,837.2876586914062,852.599798800898,-15.312140109491793,108.45090975821607,95.82477055391064,0
Ancoa500->Ancoa220,30249.9210832119,10676.771135368557,19573.14994784334,568.1892700195312,256.461093109342,311.72817691018923,12.574952243735284,12.073254324961454,0
Andes220->Oeste220,29442.941120147705,14796.278482479955,14646.66263766775,428.0,248.06,179.94,659.7701545171869,732.2680902257562,0
Andes345->Andes220,-5790.534729003906,0.0,-5790.534729003906,58.15275955200195,0.0,58.15275955200195,0.0,0.0,0
Angamos220->Kapatur220,48462.743530750275,48006.630259345206,456.1132714050691,497.7409362792969,497.740928247959,8.031337870306743e-06,71.21026819768382,76.00461864170211,0
Antofag110->Desalant110,1606.7599630653858,1796.5517174875592,-189.79175442217343,44.30708312988281,21.5925788903953,22.714504239487514,6.464454913787566,8.771048119087936,0
Antuco220->Charrua220,13012.85482788086,14373.611676114375,-1360.7568482335155,205.62855529785156,233.9427019909,-28.31414669304843,41.61436035742187,33.09345560986549,0
Antuco220->Trupan220,5977.026214599609,6058.695434229812,-81.66921963020286,110.317138671875,121.756892102169,-11.439753430294004,6.565920889587402,5.492850309237838,0
Apoquindo110->ElSalto110,-27682.624588012695,21004.29655985467,-48686.92114786737,245.49136352539062,195.936366619981,49.55499690540964,93.87336447523256,92.36166997253895,1
Arica066->PAlmonte110,3273.094270646572,3323.3455190412083,-50.25124839463615,29.0,44.2,-15.200000000000003,400.02992462773364,468.2143495082855,0
ASanta110->Mirafl110,17105.794887542725,15588.93693433686,1516.8579532058648,128.67922973632812,124.412989606883,4.266240129445123,25.235784405247294,24.663708057254553,0
ASanta220->ASanta110,37132.51139831543,35410.38706199963,1722.1243363157992,261.9151916503906,258.73857170944,3.1766199409506157,205.38077631377755,204.31838709115982,0
Atacama220->OHiggins220,-14117.618010520935,22443.729080055982,-36561.34709057692,223.06370544433594,249.215884393446,-26.152178949110066,215.51755544169092,313.2034779936075,1
Batuco110->PPeuco110_I,-9149.313888549805,5666.964462291159,-14816.278350840963,93.11095428466797,71.5335935208228,21.577360763845164,83.6944835079956,80.39955317229033,1
Cachiyuyal220->DAlmagro220,1685.6150289997458,3453.4475130573046,-1767.8324840575588,56.06264877319336,56.6392456130765,-0.5765968398831376,7.56673940219524,48.39862533286214,0
Candela220->AJahuel220,11018.10754776001,6345.521017102918,4672.586530657091,422.75823974609375,130.977971945696,291.7802678003977,88.32094711598968,85.00906223151833,0
Canutilla220->PMontt220,15671.153799057007,10069.908209154964,5601.245589902042,172.0,172.0,0.0,147.78084205114746,147.21140713244677,0
Capricorn220->Capricorn110,13566.262489318848,21652.4120802178,-8086.149590898953,104.2223892211914,181.77858679868,-77.5561975774886,0.0,0.0,0
Capricornio110->Antofag110,3265.2647859740537,1222.8883953235672,2042.3763906504864,50.762752532958984,20.3099168878658,30.452835645093185,27.23904890769997,38.059334774981835,0
Capricornio110->ElNegro110,1644.4477219581604,1420.0590465695325,224.38867538862792,17.733644485473633,11.9006096258448,5.8330348596288335,6.973266696039918,224.38868105970323,0
Capricornio110->LaNegra110,12768.0,24340.1978467734,-11572.1978467734,76.0,205.543494207846,-129.543494207846,537.66406321152,533.9303112030029,0
Capricornio220->Mantos220,-1830.0291099846363,4827.24521954519,-6657.274329529826,70.69788360595703,79.9670048846183,-9.269121278661274,2.454534738963353,18.961438997182995,1
Cardones220->Cardones110,11931.662715911865,14257.898963228721,-2326.236247316856,155.59812927246094,187.502348848462,-31.904219576001054,31.004463117867967,46.42793619958684,0
Cardones220->CPinto220,-28204.67491710186,30341.719667955433,-58546.39458505729,527.0857543945312,485.274665868757,41.81108852577427,455.22448011210975,797.3581421582494,1
Cautin220->RioTolten220,9037.147164106369,15629.318887147947,-6592.171723041578,227.5732421875,240.0,-12.4267578125,60.12649912662506,91.46966802887619,0
Chacaya220->Capricornio220,11873.387937545776,16698.487302083762,-4825.099364537986,102.27714538574219,147.752657732518,-45.475512346775815,81.7029447416273,137.15456030517817,0
Chacaya220->ElCobre220,-5054.289203718305,4999.614041607083,-10053.903245325388,158.68296813964844,127.375008097394,31.307960042254436,23.451555691405595,934.7978159636259,1
Chacaya220->Mejillones220,5301.505513429642,8318.227758291596,-3016.722244861954,81.23809814453125,97.8081829360424,-16.57008479151115,0.7726116391762158,0.8558628999362554,0
Charrua066->Cholguan066,-861.0241808593273,909.5958333333335,-1770.6200141926608,12.413671493530273,12.92,-0.5063285064697265,21.628006500922144,19.47581415064633,1
Charrua154->Charrua066,-1087.9573158919811,4345.861874800993,-5433.819190692974,66.97576904296875,72.0005351789278,-5.024766135959055,13.110852041388192,12.656216350820614,1
Charrua154->Chillan154,-2001.6392495036125,6403.774552727095,-8405.413802230709,93.18523406982422,88.8035202326312,4.381713837193018,50.04192583320918,48.57690923300106,1
Charrua154->Conce154,10031.617572784424,10092.047710480228,-60.43013769580466,106.0699234008789,105.671200528803,0.39872287207590773,270.79504723846435,264.8109442591667,0
Charrua154->Parral154,2047.159264922142,6240.944406944874,-4193.785142022732,57.778865814208984,58.7283225012827,-0.9494566870737131,186.81578895483065,183.53143697790802,0
Charrua220->Charrua154,310.5472075305879,13073.431730022101,-12762.884522491513,205.42929077148438,211.552917517526,-6.123626746041623,7.88124362314243,7.679445566784125,0
Charrua220->Charrua500,67435.77165603638,70523.55385851253,-3087.7822024761554,775.650634765625,766.732204526545,8.918430239079953,21.40678695249294,20.649567633168772,0
Charrua220->Conce154,15621.525703430176,15312.978660976376,308.5470424537998,113.11569213867188,111.021485121886,2.094207016785873,220.18243034557554,213.20772582292557,0
Charrua220->Duqueco220,675.5746412053704,1495.692673103909,-820.1180318985387,25.59392547607422,40.0096721836972,-14.41574670762298,1.45292844671029,0.8530832086107694,0
Charrua220->Hualpen220,13196.024936676025,12902.243985519826,293.7809511561991,105.35942077636719,103.075674783283,2.2837459930841817,67.2449648497244,65.4427066296339,0
Charrua220->Lagunillas220,13739.463989257812,13409.593649734918,329.87033952289494,114.65348815917969,112.092266326798,2.5612218323816904,65.57272606218406,58.85742770135403,0
Charrua220->Mulchen220,-66443.41508483887,62583.07478869416,-129026.48987353302,457.0,457.0,0.0,763.5245569079447,761.5180790424347,1
Charrua500->Ancoa500,22467.18699645996,23507.851986759415,-1040.664990299454,258.3333435058594,255.577409125649,2.7559343802103626,71.27610970581055,67.50858879744192,0
Chena110->LoEspejo110,38591.60348510742,41830.15500599256,-3238.5515208851357,326.144775390625,342.373478509679,-16.22870311905399,27.33824220125625,27.071126993745565,0
Chena220->Chena110,47158.39572143555,51248.09838520863,-4089.7026637730814,436.46539306640625,448.79932537704,-12.33393231063377,187.05192027539061,183.75546434521675,0
Chillan154->SantaElvira066,-3598.4624791145325,3436.5634099894487,-7035.025889103981,33.10573959350586,33.4187355774874,-0.31299598398154416,23.886131140660364,23.25031187850982,1
Chiloe110->Degan110,574.7329978942871,574.3076494677753,0.4253484265118459,4.681005477905273,4.68093519344783,7.028445744339251e-05,0.007263240330319046,0.025350399993840256,0
Chiloe110->Pid-Pid110,6510.976173400879,5726.385483067223,784.5906903336563,57.82783508300781,43.751471133047,14.076363949960815,190.72177538396934,721.9577284753323,0
Cholguan220->Charrua220,755.1742848753929,1421.8975230271096,-666.7232381517167,33.67854309082031,34.5937189739159,-0.9151758830955856,1.0049973896713853,0.7323353959945962,0
Chuqui220->Chuqui100,32425.272338867188,29953.891981591143,2471.3803572760444,254.24778747558594,246.003512345968,8.244275129617932,0.0,0.0,0
