# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 271 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   12     023     225.7
   12     024     225.7
   01     025     225.2
   02     026     224.8
   03     027     224.4
   04     028     224.1
   05     029     223.7
   06     030     223.4
   07     031     223.2
   08     032     223.1
   09     033     223.0
   10     034     222.7
   11     035     222.6
   12     036     222.5
   01     037     222.5
   02     038     222.6
   03     039     222.6
   04     040     222.5
   05     041     222.5
   06     042     222.6
   07     043     222.6
   08     044     222.8
   09     045     222.9
   10     046     222.9
   11     047     223.0
   12     048     223.3
   01     049     223.4
   02     050     223.6
   03     051     223.8
   04     052     223.8
   05     053     223.9
   06     054     223.9
   07     055     224.0
   08     056     224.1
   09     057     224.2
   10     058     224.4
   11     059     224.6
   12     060     224.8
   01     061     224.9
   02     062     225.0
   03     063     225.1
   04     064     225.2
   05     065     225.2
   06     066     225.3
   07     067     225.3
   08     068     225.3
   09     069     225.3
   10     070     225.2
   11     071     225.2
   12     072     225.2
# Nombre de la central
'CANDELARIA_1_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     195.5
   07     002     195.5
   07     003     195.5
   07     004     195.5
   08     005     193.0
   08     006     193.0
   08     007     193.0
   08     008     193.0
   09     009     191.0
   09     010     191.0
   09     011     191.0
   09     012     191.0
   10     013     189.7
   10     014     189.7
   10     015     189.7
   10     016     189.7
   11     017     188.9
   11     018     188.9
   11     019     188.9
   11     020     188.9
   12     021     188.4
   12     022     188.4
   12     023     188.4
   12     024     188.4
   01     025     187.9
   02     026     187.6
   03     027     187.3
   04     028     186.9
   05     029     186.6
   06     030     186.3
   07     031     186.1
   08     032     186.0
   09     033     185.9
   10     034     185.7
   11     035     185.5
   12     036     185.5
   01     037     185.5
   02     038     185.6
   03     039     185.6
   04     040     185.5
   05     041     185.5
   06     042     185.5
   07     043     185.6
   08     044     185.7
   09     045     185.9
   10     046     185.9
   11     047     186.0
   12     048     186.2
   01     049     186.3
   02     050     186.5
   03     051     186.7
   04     052     186.7
   05     053     186.7
   06     054     186.8
   07     055     186.8
   08     056     186.9
   09     057     187.0
   10     058     187.2
   11     059     187.4
   12     060     187.6
   01     061     187.7
   02     062     187.8
   03     063     187.9
   04     064     187.9
   05     065     188.0
   06     066     188.0
   07     067     188.0
   08     068     188.0
   09     069     188.0
   10     070     188.0
   11     071     188.0
   12     072     188.0
# Nombre de la central
'CANDELARIA_2_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     185.5
   07     002     185.5
   07     003     185.5
   07     004     185.5
   08     005     183.1
   08     006     183.1
   08     007     183.1
   08     008     183.1
   09     009     181.2
   09     010     181.2
   09     011     181.2
   09     012     181.2
   10     013     180.0
   10     014     180.0
   10     015     180.0
   10     016     180.0
   11     017     179.2
   11     018     179.2
   11     019     179.2
   11     020     179.2
   12     021     178.7
   12     022     178.7
   12     023     178.7
   12     024     178.7
   01     025     178.3
   02     026     178.0
   03     027     177.6
   04     028     177.3
   05     029     177.0
   06     030     176.8
   07     031     176.6
   08     032     176.5
   09     033     176.4
   10     034     176.2
   11     035     176.0
   12     036     176.0
   01     037     176.0
   02     038     176.0
   03     039     176.1
   04     040     176.0
   05     041     175.9
   06     042     176.0
   07     043     176.0
   08     044     176.2
   09     045     176.4
   10     046     176.4
   11     047     176.4
   12     048     176.6
   01     049     176.8
   02     050     176.9
   03     051     177.1
   04     052     177.1
   05     053     177.2
   06     054     177.2
   07     055     177.2
   08     056     177.3
   09     057     177.4
   10     058     177.6
   11     059     177.8
   12     060     178.0
   01     061     178.1
   02     062     178.1
   03     063     178.2
   04     064     178.3
   05     065     178.3
   06     066     178.4
   07     067     178.4
   08     068     178.4
   09     069     178.4
   10     070     178.3
   11     071     178.3
   12     072     178.3
# Nombre de la central
'CARDONES'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     259.0
   07     002     259.0
   07     003     259.0
   07     004     259.0
   08     005     255.9
   08     006     255.9
   08     007     255.9
   08     008     255.9
   09     009     253.5
   09     010     253.5
   09     011     253.5
   09     012     253.5
   10     013     252.0
   10     014     252.0
   10     015     252.0
   10     016     252.0
   11     017     251.0
   11     018     251.0
   11     019     251.0
   11     020     251.0
   12     021     250.3
   12     022     250.3
   12     023     250.3
   12     024     250.3
   01     025     249.8
   02     026     249.3
   03     027     248.9
   04     028     248.5
   05     029     248.2
   06     030     247.8
   07     031     247.6
   08     032     247.4
   09     033     247.3
   10     034     247.0
   11     035     246.8
   12     036     246.8
   01     037     246.8
   02     038     246.9
   03     039     246.9
   04     040     246.8
   05     041     246.7
   06     042     246.8
   07     043     246.9
   08     044     247.1
   09     045     247.3
   10     046     247.3
   11     047     247.4
   12     048     247.6
   01     049     247.8
   02     050     248.0
   03     051     248.2
   04     052     248.2
   05     053     248.3
   06     054     248.3
   07     055     248.4
   08     056     248.5
   09     057     248.7
   10     058     248.9
   11     059     249.1
   12     060     249.3
   01     061     249.5
   02     062     249.6
   03     063     249.7
   04     064     249.7
   05     065     249.8
   06     066     249.8
   07     067     249.9
   08     068     249.9
   09     069     249.8
   10     070     249.8
   11     071     249.8
   12     072     249.8
# Nombre de la central
'CELCO_BL2'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     196.9
   07     002     196.9
   07     003     196.9
   07     004     196.9
   08     005     194.4
   08     006     194.4
   08     007     194.4
   08     008     194.4
   09     009     192.3
   09     010     192.3
   09     011     192.3
   09     012     192.3
   10     013     191.0
   10     014     191.0
   10     015     191.0
   10     016     191.0
   11     017     190.2
   11     018     190.2
   11     019     190.2
   11     020     190.2
   12     021     189.6
   12     022     189.6
   12     023     189.6
   12     024     189.6
   01     025     189.2
   02     026     188.8
   03     027     188.5
   04     028     188.1
   05     029     187.8
   06     030     187.5
   07     031     187.3
   08     032     187.2
   09     033     187.1
   10     034     186.9
   11     035     186.7
   12     036     186.7
   01     037     186.7
   02     038     186.8
   03     039     186.8
   04     040     186.7
   05     041     186.6
   06     042     186.7
   07     043     186.8
   08     044     186.9
   09     045     187.1
   10     046     187.1
   11     047     187.2
   12     048     187.4
   01     049     187.5
   02     050     187.7
   03     051     187.9
   04     052     187.9
   05     053     187.9
   06     054     188.0
   07     055     188.0
   08     056     188.1
   09     057     188.3
   10     058     188.4
   11     059     188.6
   12     060     188.8
   01     061     188.9
   02     062     189.0
   03     063     189.1
   04     064     189.2
   05     065     189.2
   06     066     189.2
   07     067     189.3
   08     068     189.3
   09     069     189.2
   10     070     189.2
   11     071     189.2
   12     072     189.2
# Nombre de la central
'CEMENTOS_BIOBIO_DIE'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   07     001     512.4
   07     002     512.4
   07     003     512.4
   07     004     512.4
   08     005     505.9
   08     006     505.9
   08     007     505.9
   08     008     505.9
   09     009     500.8
   09     010     500.8
   09     011     500.8
   09     012     500.8
   10     013     497.5
   10     014     497.5
   10     015     497.5
   10     016     497.5
   11     017     495.5
